latitude,longitude,time,KBDI_SFC
-39.03999710083008,146.29898071289062,2017-08-17,0.10000000149011612
-39.03999710083008,146.32879638671875,2017-08-17,0.10000000149011612
-39.03999710083008,146.3585968017578,2017-08-17,0.20000000298023224
-39.03999710083008,146.38841247558594,2017-08-17,0.4000000059604645
-39.03999710083008,146.41822814941406,2017-08-17,1.100000023841858
-39.03999710083008,146.4480438232422,2017-08-17,2.0
-39.03999710083008,146.47784423828125,2017-08-17,2.5
-39.019996643066406,146.29898071289062,2017-08-17,0.10000000149011612
-39.019996643066406,146.32879638671875,2017-08-17,0.30000001192092896
-39.019996643066406,146.3585968017578,2017-08-17,0.5
-39.019996643066406,146.38841247558594,2017-08-17,0.699999988079071
-39.019996643066406,146.41822814941406,2017-08-17,1.5
-39.019996643066406,146.4480438232422,2017-08-17,2.0
-39.019996643066406,146.47784423828125,2017-08-17,2.0
-39.0,146.23934936523438,2017-08-17,0.20000000298023224
-39.0,146.2691650390625,2017-08-17,0.20000000298023224
-39.0,146.29898071289062,2017-08-17,0.30000001192092896
-39.0,146.32879638671875,2017-08-17,0.5
-39.0,146.3585968017578,2017-08-17,0.699999988079071
-39.0,146.38841247558594,2017-08-17,1.0
-39.0,146.41822814941406,2017-08-17,2.0
-39.0,146.4480438232422,2017-08-17,2.0
-38.97999954223633,146.2691650390625,2017-08-17,0.20000000298023224
-38.97999954223633,146.29898071289062,2017-08-17,0.30000001192092896
-38.97999954223633,146.32879638671875,2017-08-17,0.5
-38.97999954223633,146.3585968017578,2017-08-17,0.699999988079071
-38.97999954223633,146.38841247558594,2017-08-17,1.0
-38.97999954223633,146.41822814941406,2017-08-17,2.0
-38.97999954223633,146.4480438232422,2017-08-17,2.0
-38.959999084472656,146.23934936523438,2017-08-17,0.4000000059604645
-38.959999084472656,146.2691650390625,2017-08-17,0.4000000059604645
-38.959999084472656,146.29898071289062,2017-08-17,0.5
-38.959999084472656,146.32879638671875,2017-08-17,0.699999988079071
-38.959999084472656,146.3585968017578,2017-08-17,0.9000000357627869
-38.959999084472656,146.38841247558594,2017-08-17,1.399999976158142
-38.959999084472656,146.41822814941406,2017-08-17,2.299999952316284
-38.959999084472656,146.4480438232422,2017-08-17,3.9000000953674316
-38.939998626708984,146.23934936523438,2017-08-17,0.800000011920929
-38.939998626708984,146.2691650390625,2017-08-17,0.6000000238418579
-38.939998626708984,146.29898071289062,2017-08-17,0.800000011920929
-38.939998626708984,146.32879638671875,2017-08-17,0.9000000357627869
-38.939998626708984,146.3585968017578,2017-08-17,1.0
-38.939998626708984,146.38841247558594,2017-08-17,1.899999976158142
-38.939998626708984,146.41822814941406,2017-08-17,2.9000000953674316
-38.939998626708984,146.4480438232422,2017-08-17,3.9000000953674316
-38.939998626708984,146.47784423828125,2017-08-17,3.9000000953674316
-38.91999816894531,146.23934936523438,2017-08-17,0.800000011920929
-38.91999816894531,146.2691650390625,2017-08-17,0.9000000357627869
-38.91999816894531,146.29898071289062,2017-08-17,0.9000000357627869
-38.91999816894531,146.32879638671875,2017-08-17,1.100000023841858
-38.91999816894531,146.3585968017578,2017-08-17,1.5
-38.91999816894531,146.38841247558594,2017-08-17,2.4000000953674316
-38.91999816894531,146.41822814941406,2017-08-17,3.4000000953674316
-38.91999816894531,146.4480438232422,2017-08-17,4.599999904632568
-38.91999816894531,146.47784423828125,2017-08-17,6.5
-38.89999771118164,145.91140747070312,2017-08-17,0.20000000298023224
-38.89999771118164,145.94122314453125,2017-08-17,0.20000000298023224
-38.89999771118164,145.97103881835938,2017-08-17,0.6000000238418579
-38.89999771118164,146.20953369140625,2017-08-17,1.3000000715255737
-38.89999771118164,146.23934936523438,2017-08-17,1.100000023841858
-38.89999771118164,146.2691650390625,2017-08-17,1.100000023841858
-38.89999771118164,146.29898071289062,2017-08-17,0.9000000357627869
-38.89999771118164,146.32879638671875,2017-08-17,1.100000023841858
-38.89999771118164,146.3585968017578,2017-08-17,2.1000001430511475
-38.89999771118164,146.38841247558594,2017-08-17,3.1000001430511475
-38.89999771118164,146.41822814941406,2017-08-17,4.300000190734863
-38.89999771118164,146.4480438232422,2017-08-17,5.300000190734863
-38.89999771118164,146.47784423828125,2017-08-17,6.5
-38.87999725341797,145.91140747070312,2017-08-17,0.5
-38.87999725341797,145.94122314453125,2017-08-17,0.4000000059604645
-38.87999725341797,145.97103881835938,2017-08-17,0.6000000238418579
-38.87999725341797,146.0008544921875,2017-08-17,0.699999988079071
-38.87999725341797,146.1797332763672,2017-08-17,1.3000000715255737
-38.87999725341797,146.20953369140625,2017-08-17,1.3000000715255737
-38.87999725341797,146.23934936523438,2017-08-17,1.3000000715255737
-38.87999725341797,146.2691650390625,2017-08-17,1.3000000715255737
-38.87999725341797,146.29898071289062,2017-08-17,1.3000000715255737
-38.87999725341797,146.32879638671875,2017-08-17,2.9000000953674316
-38.87999725341797,146.3585968017578,2017-08-17,2.9000000953674316
-38.87999725341797,146.38841247558594,2017-08-17,4.0
-38.87999725341797,146.41822814941406,2017-08-17,5.0
-38.87999725341797,146.4480438232422,2017-08-17,6.200000286102295
-38.87999725341797,146.47784423828125,2017-08-17,6.5
-38.8599967956543,143.49659729003906,2017-08-17,0.9000000357627869
-38.8599967956543,143.52639770507812,2017-08-17,0.9000000357627869
-38.8599967956543,143.55621337890625,2017-08-17,1.100000023841858
-38.8599967956543,145.91140747070312,2017-08-17,0.5
-38.8599967956543,145.94122314453125,2017-08-17,0.6000000238418579
-38.8599967956543,145.97103881835938,2017-08-17,0.699999988079071
-38.8599967956543,146.0008544921875,2017-08-17,0.699999988079071
-38.8599967956543,146.1797332763672,2017-08-17,1.399999976158142
-38.8599967956543,146.20953369140625,2017-08-17,1.399999976158142
-38.8599967956543,146.23934936523438,2017-08-17,1.399999976158142
-38.8599967956543,146.2691650390625,2017-08-17,1.399999976158142
-38.8599967956543,146.29898071289062,2017-08-17,1.399999976158142
-38.8599967956543,146.3585968017578,2017-08-17,2.9000000953674316
-38.8599967956543,146.38841247558594,2017-08-17,4.0
-38.8599967956543,146.41822814941406,2017-08-17,6.0
-38.8599967956543,146.4480438232422,2017-08-17,7.200000286102295
-38.8599967956543,146.47784423828125,2017-08-17,7.200000286102295
-38.84000015258789,143.49659729003906,2017-08-17,0.699999988079071
-38.84000015258789,143.52639770507812,2017-08-17,0.9000000357627869
-38.84000015258789,143.55621337890625,2017-08-17,1.100000023841858
-38.84000015258789,143.58602905273438,2017-08-17,1.100000023841858
-38.84000015258789,145.881591796875,2017-08-17,0.5
-38.84000015258789,145.91140747070312,2017-08-17,0.5
-38.84000015258789,145.94122314453125,2017-08-17,0.6000000238418579
-38.84000015258789,145.97103881835938,2017-08-17,0.699999988079071
-38.84000015258789,146.0008544921875,2017-08-17,1.0
-38.84000015258789,146.12010192871094,2017-08-17,1.399999976158142
-38.84000015258789,146.14991760253906,2017-08-17,1.399999976158142
-38.84000015258789,146.1797332763672,2017-08-17,1.399999976158142
-38.84000015258789,146.20953369140625,2017-08-17,1.399999976158142
-38.84000015258789,146.23934936523438,2017-08-17,1.399999976158142
-38.84000015258789,146.2691650390625,2017-08-17,1.399999976158142
-38.84000015258789,146.41822814941406,2017-08-17,6.0
-38.84000015258789,146.4480438232422,2017-08-17,7.200000286102295
-38.84000015258789,146.47784423828125,2017-08-17,7.200000286102295
-38.81999969482422,143.46678161621094,2017-08-17,0.6000000238418579
-38.81999969482422,143.49659729003906,2017-08-17,0.699999988079071
-38.81999969482422,143.52639770507812,2017-08-17,1.0
-38.81999969482422,143.55621337890625,2017-08-17,1.3000000715255737
-38.81999969482422,143.58602905273438,2017-08-17,1.7000000476837158
-38.81999969482422,145.881591796875,2017-08-17,0.6000000238418579
-38.81999969482422,145.91140747070312,2017-08-17,0.6000000238418579
-38.81999969482422,145.94122314453125,2017-08-17,0.800000011920929
-38.81999969482422,145.97103881835938,2017-08-17,0.9000000357627869
-38.81999969482422,146.0008544921875,2017-08-17,1.0
-38.81999969482422,146.03065490722656,2017-08-17,1.2000000476837158
-38.81999969482422,146.0604705810547,2017-08-17,1.3000000715255737
-38.81999969482422,146.0902862548828,2017-08-17,1.3000000715255737
-38.81999969482422,146.12010192871094,2017-08-17,1.399999976158142
-38.81999969482422,146.14991760253906,2017-08-17,1.399999976158142
-38.81999969482422,146.1797332763672,2017-08-17,1.399999976158142
-38.81999969482422,146.20953369140625,2017-08-17,1.5
-38.81999969482422,146.23934936523438,2017-08-17,1.600000023841858
-38.81999969482422,146.2691650390625,2017-08-17,1.399999976158142
-38.81999969482422,146.41822814941406,2017-08-17,6.0
-38.81999969482422,146.4480438232422,2017-08-17,8.300000190734863
-38.81999969482422,146.47784423828125,2017-08-17,8.300000190734863
-38.79999923706055,143.4369659423828,2017-08-17,0.6000000238418579
-38.79999923706055,143.46678161621094,2017-08-17,0.6000000238418579
-38.79999923706055,143.49659729003906,2017-08-17,0.9000000357627869
-38.79999923706055,143.52639770507812,2017-08-17,1.100000023841858
-38.79999923706055,143.55621337890625,2017-08-17,1.399999976158142
-38.79999923706055,143.58602905273438,2017-08-17,1.7000000476837158
-38.79999923706055,143.6158447265625,2017-08-17,1.899999976158142
-38.79999923706055,143.64566040039062,2017-08-17,2.1000001430511475
-38.79999923706055,145.881591796875,2017-08-17,0.9000000357627869
-38.79999923706055,145.91140747070312,2017-08-17,0.800000011920929
-38.79999923706055,145.94122314453125,2017-08-17,0.9000000357627869
-38.79999923706055,145.97103881835938,2017-08-17,1.0
-38.79999923706055,146.0008544921875,2017-08-17,1.100000023841858
-38.79999923706055,146.03065490722656,2017-08-17,1.2000000476837158
-38.79999923706055,146.0604705810547,2017-08-17,1.3000000715255737
-38.79999923706055,146.0902862548828,2017-08-17,1.3000000715255737
-38.79999923706055,146.12010192871094,2017-08-17,1.5
-38.79999923706055,146.14991760253906,2017-08-17,1.5
-38.79999923706055,146.1797332763672,2017-08-17,1.5
-38.79999923706055,146.20953369140625,2017-08-17,1.600000023841858
-38.79999923706055,146.23934936523438,2017-08-17,1.600000023841858
-38.79999923706055,146.2691650390625,2017-08-17,1.600000023841858
-38.79999923706055,146.41822814941406,2017-08-17,9.600000381469727
-38.79999923706055,146.4480438232422,2017-08-17,9.600000381469727
-38.79999923706055,146.47784423828125,2017-08-17,9.600000381469727
-38.79999923706055,146.5374755859375,2017-08-17,15.300000190734863
-38.779998779296875,143.25808715820312,2017-08-17,0.4000000059604645
-38.779998779296875,143.4071502685547,2017-08-17,0.5
-38.779998779296875,143.4369659423828,2017-08-17,0.6000000238418579
-38.779998779296875,143.46678161621094,2017-08-17,0.800000011920929
-38.779998779296875,143.49659729003906,2017-08-17,1.0
-38.779998779296875,143.52639770507812,2017-08-17,1.3000000715255737
-38.779998779296875,143.55621337890625,2017-08-17,1.5
-38.779998779296875,143.58602905273438,2017-08-17,1.600000023841858
-38.779998779296875,143.6158447265625,2017-08-17,1.899999976158142
-38.779998779296875,143.64566040039062,2017-08-17,2.1000001430511475
-38.779998779296875,143.6754608154297,2017-08-17,2.4000000953674316
-38.779998779296875,145.85179138183594,2017-08-17,0.9000000357627869
-38.779998779296875,145.881591796875,2017-08-17,0.9000000357627869
-38.779998779296875,145.91140747070312,2017-08-17,1.0
-38.779998779296875,145.94122314453125,2017-08-17,1.0
-38.779998779296875,145.97103881835938,2017-08-17,1.100000023841858
-38.779998779296875,146.0008544921875,2017-08-17,1.2000000476837158
-38.779998779296875,146.03065490722656,2017-08-17,1.3000000715255737
-38.779998779296875,146.0604705810547,2017-08-17,1.3000000715255737
-38.779998779296875,146.0902862548828,2017-08-17,1.399999976158142
-38.779998779296875,146.12010192871094,2017-08-17,1.5
-38.779998779296875,146.14991760253906,2017-08-17,1.5
-38.779998779296875,146.1797332763672,2017-08-17,2.0
-38.779998779296875,146.20953369140625,2017-08-17,2.5
-38.779998779296875,146.23934936523438,2017-08-17,2.5
-38.779998779296875,146.4480438232422,2017-08-17,11.0
-38.779998779296875,146.47784423828125,2017-08-17,11.0
-38.779998779296875,146.50765991210938,2017-08-17,15.600000381469727
-38.779998779296875,146.5374755859375,2017-08-17,15.300000190734863
-38.779998779296875,146.56729125976562,2017-08-17,16.700000762939453
-38.779998779296875,146.59710693359375,2017-08-17,19.899999618530273
-38.7599983215332,143.19847106933594,2017-08-17,0.6000000238418579
-38.7599983215332,143.228271484375,2017-08-17,0.4000000059604645
-38.7599983215332,143.25808715820312,2017-08-17,0.4000000059604645
-38.7599983215332,143.28790283203125,2017-08-17,0.6000000238418579
-38.7599983215332,143.31771850585938,2017-08-17,0.6000000238418579
-38.7599983215332,143.3475341796875,2017-08-17,0.699999988079071
-38.7599983215332,143.37733459472656,2017-08-17,0.6000000238418579
-38.7599983215332,143.4071502685547,2017-08-17,0.699999988079071
-38.7599983215332,143.4369659423828,2017-08-17,0.800000011920929
-38.7599983215332,143.46678161621094,2017-08-17,0.9000000357627869
-38.7599983215332,143.49659729003906,2017-08-17,1.2000000476837158
-38.7599983215332,143.52639770507812,2017-08-17,1.5
-38.7599983215332,143.55621337890625,2017-08-17,1.600000023841858
-38.7599983215332,143.58602905273438,2017-08-17,1.8000000715255737
-38.7599983215332,143.6158447265625,2017-08-17,2.0
-38.7599983215332,143.64566040039062,2017-08-17,2.200000047683716
-38.7599983215332,143.6754608154297,2017-08-17,2.4000000953674316
-38.7599983215332,145.85179138183594,2017-08-17,1.2000000476837158
-38.7599983215332,145.881591796875,2017-08-17,1.100000023841858
-38.7599983215332,145.91140747070312,2017-08-17,1.100000023841858
-38.7599983215332,145.94122314453125,2017-08-17,1.2000000476837158
-38.7599983215332,145.97103881835938,2017-08-17,1.2000000476837158
-38.7599983215332,146.0008544921875,2017-08-17,1.3000000715255737
-38.7599983215332,146.03065490722656,2017-08-17,1.399999976158142
-38.7599983215332,146.0604705810547,2017-08-17,1.5
-38.7599983215332,146.0902862548828,2017-08-17,1.8000000715255737
-38.7599983215332,146.12010192871094,2017-08-17,2.1000001430511475
-38.7599983215332,146.14991760253906,2017-08-17,2.6000001430511475
-38.7599983215332,146.1797332763672,2017-08-17,3.1000001430511475
-38.7599983215332,146.20953369140625,2017-08-17,2.5
-38.7599983215332,146.47784423828125,2017-08-17,15.90000057220459
-38.7599983215332,146.50765991210938,2017-08-17,15.600000381469727
-38.7599983215332,146.5374755859375,2017-08-17,17.0
-38.7599983215332,146.56729125976562,2017-08-17,18.5
-38.7599983215332,146.59710693359375,2017-08-17,19.899999618530273
-38.7599983215332,146.6269073486328,2017-08-17,19.899999618530273
-38.73999786376953,143.1686553955078,2017-08-17,0.699999988079071
-38.73999786376953,143.19847106933594,2017-08-17,0.6000000238418579
-38.73999786376953,143.228271484375,2017-08-17,0.5
-38.73999786376953,143.25808715820312,2017-08-17,0.6000000238418579
-38.73999786376953,143.28790283203125,2017-08-17,0.6000000238418579
-38.73999786376953,143.31771850585938,2017-08-17,0.6000000238418579
-38.73999786376953,143.3475341796875,2017-08-17,0.699999988079071
-38.73999786376953,143.37733459472656,2017-08-17,0.800000011920929
-38.73999786376953,143.4071502685547,2017-08-17,0.800000011920929
-38.73999786376953,143.4369659423828,2017-08-17,0.9000000357627869
-38.73999786376953,143.46678161621094,2017-08-17,1.100000023841858
-38.73999786376953,143.49659729003906,2017-08-17,1.2000000476837158
-38.73999786376953,143.52639770507812,2017-08-17,1.5
-38.73999786376953,143.55621337890625,2017-08-17,1.600000023841858
-38.73999786376953,143.58602905273438,2017-08-17,1.8000000715255737
-38.73999786376953,143.6158447265625,2017-08-17,2.0
-38.73999786376953,143.64566040039062,2017-08-17,2.299999952316284
-38.73999786376953,143.6754608154297,2017-08-17,2.4000000953674316
-38.73999786376953,143.7052764892578,2017-08-17,2.6000001430511475
-38.73999786376953,145.8219757080078,2017-08-17,1.3000000715255737
-38.73999786376953,145.85179138183594,2017-08-17,1.2000000476837158
-38.73999786376953,145.881591796875,2017-08-17,1.2000000476837158
-38.73999786376953,145.91140747070312,2017-08-17,1.2000000476837158
-38.73999786376953,145.94122314453125,2017-08-17,1.3000000715255737
-38.73999786376953,145.97103881835938,2017-08-17,1.399999976158142
-38.73999786376953,146.0008544921875,2017-08-17,1.7000000476837158
-38.73999786376953,146.03065490722656,2017-08-17,1.899999976158142
-38.73999786376953,146.0604705810547,2017-08-17,2.200000047683716
-38.73999786376953,146.0902862548828,2017-08-17,2.700000047683716
-38.73999786376953,146.12010192871094,2017-08-17,3.1000001430511475
-38.73999786376953,146.14991760253906,2017-08-17,3.6000001430511475
-38.73999786376953,146.1797332763672,2017-08-17,4.200000286102295
-38.73999786376953,146.20953369140625,2017-08-17,6.400000095367432
-38.73999786376953,146.47784423828125,2017-08-17,15.90000057220459
-38.73999786376953,146.50765991210938,2017-08-17,17.200000762939453
-38.73999786376953,146.5374755859375,2017-08-17,18.5
-38.73999786376953,146.56729125976562,2017-08-17,18.5
-38.73999786376953,146.59710693359375,2017-08-17,19.899999618530273
-38.73999786376953,146.6269073486328,2017-08-17,19.899999618530273
-38.71999740600586,143.1686553955078,2017-08-17,0.699999988079071
-38.71999740600586,143.19847106933594,2017-08-17,0.699999988079071
-38.71999740600586,143.228271484375,2017-08-17,0.800000011920929
-38.71999740600586,143.25808715820312,2017-08-17,0.699999988079071
-38.71999740600586,143.28790283203125,2017-08-17,0.800000011920929
-38.71999740600586,143.31771850585938,2017-08-17,0.699999988079071
-38.71999740600586,143.3475341796875,2017-08-17,0.800000011920929
-38.71999740600586,143.37733459472656,2017-08-17,0.9000000357627869
-38.71999740600586,143.4071502685547,2017-08-17,0.9000000357627869
-38.71999740600586,143.4369659423828,2017-08-17,1.100000023841858
-38.71999740600586,143.46678161621094,2017-08-17,1.2000000476837158
-38.71999740600586,143.49659729003906,2017-08-17,1.399999976158142
-38.71999740600586,143.52639770507812,2017-08-17,1.5
-38.71999740600586,143.55621337890625,2017-08-17,1.600000023841858
-38.71999740600586,143.58602905273438,2017-08-17,1.8000000715255737
-38.71999740600586,143.6158447265625,2017-08-17,2.1000001430511475
-38.71999740600586,143.64566040039062,2017-08-17,2.299999952316284
-38.71999740600586,143.6754608154297,2017-08-17,2.5
-38.71999740600586,143.7052764892578,2017-08-17,2.6000001430511475
-38.71999740600586,143.73509216308594,2017-08-17,2.9000000953674316
-38.71999740600586,143.76490783691406,2017-08-17,2.9000000953674316
-38.71999740600586,145.8219757080078,2017-08-17,1.3000000715255737
-38.71999740600586,145.85179138183594,2017-08-17,1.3000000715255737
-38.71999740600586,145.881591796875,2017-08-17,1.3000000715255737
-38.71999740600586,145.91140747070312,2017-08-17,1.3000000715255737
-38.71999740600586,145.94122314453125,2017-08-17,1.600000023841858
-38.71999740600586,145.97103881835938,2017-08-17,1.899999976158142
-38.71999740600586,146.0008544921875,2017-08-17,2.299999952316284
-38.71999740600586,146.03065490722656,2017-08-17,2.6000001430511475
-38.71999740600586,146.0604705810547,2017-08-17,3.1000001430511475
-38.71999740600586,146.0902862548828,2017-08-17,3.6000001430511475
-38.71999740600586,146.12010192871094,2017-08-17,4.099999904632568
-38.71999740600586,146.14991760253906,2017-08-17,4.800000190734863
-38.71999740600586,146.1797332763672,2017-08-17,5.5
-38.71999740600586,146.20953369140625,2017-08-17,6.400000095367432
-38.71999740600586,146.38841247558594,2017-08-17,13.5
-38.71999740600586,146.41822814941406,2017-08-17,13.5
-38.71999740600586,146.47784423828125,2017-08-17,15.90000057220459
-38.71999740600586,146.50765991210938,2017-08-17,17.200000762939453
-38.71999740600586,146.5374755859375,2017-08-17,18.5
-38.69999694824219,143.1388397216797,2017-08-17,1.0
-38.69999694824219,143.1686553955078,2017-08-17,0.699999988079071
-38.69999694824219,143.19847106933594,2017-08-17,0.699999988079071
-38.69999694824219,143.228271484375,2017-08-17,0.800000011920929
-38.69999694824219,143.25808715820312,2017-08-17,0.699999988079071
-38.69999694824219,143.28790283203125,2017-08-17,0.800000011920929
-38.69999694824219,143.31771850585938,2017-08-17,0.699999988079071
-38.69999694824219,143.3475341796875,2017-08-17,0.800000011920929
-38.69999694824219,143.37733459472656,2017-08-17,0.9000000357627869
-38.69999694824219,143.4071502685547,2017-08-17,0.9000000357627869
-38.69999694824219,143.4369659423828,2017-08-17,1.100000023841858
-38.69999694824219,143.46678161621094,2017-08-17,1.2000000476837158
-38.69999694824219,143.49659729003906,2017-08-17,1.399999976158142
-38.69999694824219,143.52639770507812,2017-08-17,1.5
-38.69999694824219,143.55621337890625,2017-08-17,1.600000023841858
-38.69999694824219,143.58602905273438,2017-08-17,1.8000000715255737
-38.69999694824219,143.6158447265625,2017-08-17,2.1000001430511475
-38.69999694824219,143.64566040039062,2017-08-17,2.299999952316284
-38.69999694824219,143.6754608154297,2017-08-17,2.5
-38.69999694824219,143.7052764892578,2017-08-17,2.6000001430511475
-38.69999694824219,143.73509216308594,2017-08-17,2.9000000953674316
-38.69999694824219,143.76490783691406,2017-08-17,3.1000001430511475
-38.69999694824219,143.7947235107422,2017-08-17,3.299999952316284
-38.69999694824219,143.82452392578125,2017-08-17,3.799999952316284
-38.69999694824219,145.7921600341797,2017-08-17,1.3000000715255737
-38.69999694824219,145.8219757080078,2017-08-17,1.3000000715255737
-38.69999694824219,145.85179138183594,2017-08-17,1.3000000715255737
-38.69999694824219,145.881591796875,2017-08-17,1.3000000715255737
-38.69999694824219,145.91140747070312,2017-08-17,1.3000000715255737
-38.69999694824219,145.94122314453125,2017-08-17,1.600000023841858
-38.69999694824219,145.97103881835938,2017-08-17,1.899999976158142
-38.69999694824219,146.0008544921875,2017-08-17,2.299999952316284
-38.69999694824219,146.03065490722656,2017-08-17,2.6000001430511475
-38.69999694824219,146.0604705810547,2017-08-17,3.1000001430511475
-38.69999694824219,146.0902862548828,2017-08-17,3.6000001430511475
-38.69999694824219,146.12010192871094,2017-08-17,4.099999904632568
-38.69999694824219,146.14991760253906,2017-08-17,4.800000190734863
-38.69999694824219,146.1797332763672,2017-08-17,5.5
-38.69999694824219,146.20953369140625,2017-08-17,6.400000095367432
-38.69999694824219,146.23934936523438,2017-08-17,6.400000095367432
-38.69999694824219,146.2691650390625,2017-08-17,10.0
-38.69999694824219,146.29898071289062,2017-08-17,11.300000190734863
-38.69999694824219,146.32879638671875,2017-08-17,12.5
-38.69999694824219,146.38841247558594,2017-08-17,13.5
-38.69999694824219,146.41822814941406,2017-08-17,16.899999618530273
-38.69999694824219,146.4480438232422,2017-08-17,18.399999618530273
-38.69999694824219,146.47784423828125,2017-08-17,19.700000762939453
-38.69999694824219,146.50765991210938,2017-08-17,21.0
-38.69999694824219,146.5374755859375,2017-08-17,22.30000114440918
-38.69999694824219,146.56729125976562,2017-08-17,22.30000114440918
-38.69999694824219,146.59710693359375,2017-08-17,24.600000381469727
-38.679996490478516,143.10902404785156,2017-08-17,1.100000023841858
-38.679996490478516,143.1388397216797,2017-08-17,1.0
-38.679996490478516,143.1686553955078,2017-08-17,0.9000000357627869
-38.679996490478516,143.19847106933594,2017-08-17,1.0
-38.679996490478516,143.228271484375,2017-08-17,0.9000000357627869
-38.679996490478516,143.25808715820312,2017-08-17,0.9000000357627869
-38.679996490478516,143.28790283203125,2017-08-17,1.0
-38.679996490478516,143.31771850585938,2017-08-17,1.0
-38.679996490478516,143.3475341796875,2017-08-17,0.9000000357627869
-38.679996490478516,143.37733459472656,2017-08-17,1.0
-38.679996490478516,143.4071502685547,2017-08-17,1.100000023841858
-38.679996490478516,143.4369659423828,2017-08-17,1.2000000476837158
-38.679996490478516,143.46678161621094,2017-08-17,1.3000000715255737
-38.679996490478516,143.49659729003906,2017-08-17,1.399999976158142
-38.679996490478516,143.52639770507812,2017-08-17,1.5
-38.679996490478516,143.55621337890625,2017-08-17,1.7000000476837158
-38.679996490478516,143.58602905273438,2017-08-17,1.899999976158142
-38.679996490478516,143.6158447265625,2017-08-17,2.0
-38.679996490478516,143.64566040039062,2017-08-17,2.200000047683716
-38.679996490478516,143.6754608154297,2017-08-17,2.5
-38.679996490478516,143.7052764892578,2017-08-17,2.700000047683716
-38.679996490478516,143.73509216308594,2017-08-17,2.9000000953674316
-38.679996490478516,143.76490783691406,2017-08-17,3.1000001430511475
-38.679996490478516,143.7947235107422,2017-08-17,3.299999952316284
-38.679996490478516,143.82452392578125,2017-08-17,3.799999952316284
-38.679996490478516,143.85433959960938,2017-08-17,4.099999904632568
